gene_name	gene_id
Rbmxl1	ENSMUSG00000037070
Slc10a7	ENSMUSG00000031684
Lsm6	ENSMUSG00000031683
Smad1	ENSMUSG00000031681
Otud4	ENSMUSG00000036990
Abce1	ENSMUSG00000058355
Anapc10	ENSMUSG00000036977
Smarca5	ENSMUSG00000031715
Gab1	ENSMUSG00000031714
Usp38	ENSMUSG00000038250
Zfp330	ENSMUSG00000031711
Ndufb7	ENSMUSG00000033938
Tecr	ENSMUSG00000031708
Dnajb1	ENSMUSG00000005483
Gipc1	ENSMUSG00000019433
Ddx39	ENSMUSG00000005481
Asf1b	ENSMUSG00000005470
Prkaca	ENSMUSG00000005469
Samd1	ENSMUSG00000079003
Rfx1	ENSMUSG00000031706
Cc2d1a	ENSMUSG00000036686
Zswim4	ENSMUSG00000035671
Mri1	ENSMUSG00000004996
Ier2	ENSMUSG00000053560
Nacc1	ENSMUSG00000001910
Calr	ENSMUSG00000003814
Farsa	ENSMUSG00000003808
Syce2	ENSMUSG00000003824
Dnase2a	ENSMUSG00000003812
Rnaseh2a	ENSMUSG00000052926
Prdx2	ENSMUSG00000005161
Junb	ENSMUSG00000052837
Hook2	ENSMUSG00000052566
Asna1	ENSMUSG00000052456
Tnpo2	ENSMUSG00000031691
Dhps	ENSMUSG00000060038
Wdr83	ENSMUSG00000005150
Man2b1	ENSMUSG00000005142
Vps35	ENSMUSG00000031696
Orc6	ENSMUSG00000031697
Gpt2	ENSMUSG00000031700
Dnaja2	ENSMUSG00000031701
Itfg1	ENSMUSG00000031703
Phkb	ENSMUSG00000036879
Lonp2	ENSMUSG00000047866
Siah1a	ENSMUSG00000036840
N4bp1	ENSMUSG00000031652
Zfp423	ENSMUSG00000045333
Cnep1r1	ENSMUSG00000036810
Heatr3	ENSMUSG00000031657
Brd7	ENSMUSG00000031660
Nkd1	ENSMUSG00000031661
Cyld	ENSMUSG00000036712
Sall1	ENSMUSG00000031665
Tox3	ENSMUSG00000043668
Chd9	ENSMUSG00000056608
Rpgrip1l	ENSMUSG00000033282
Fto	ENSMUSG00000055932
Mmp2	ENSMUSG00000031740
Amfr	ENSMUSG00000031751
Ogfod1	ENSMUSG00000033009
Mt2	ENSMUSG00000031762
Mt1	ENSMUSG00000031765
Nup93	ENSMUSG00000032939
Herpud1	ENSMUSG00000031770
Fam192a	ENSMUSG00000031774
Rspry1	ENSMUSG00000050079
Arl2bp	ENSMUSG00000031776
Ciapin1	ENSMUSG00000031781
Coq9	ENSMUSG00000031782
Polr2c	ENSMUSG00000031783
Katnb1	ENSMUSG00000031787
Usb1	ENSMUSG00000031792
Mmp15	ENSMUSG00000031790
Cfap20	ENSMUSG00000031796
Csnk2a2	ENSMUSG00000046707
Gins3	ENSMUSG00000031669
Setd6	ENSMUSG00000031671
Cnot1	ENSMUSG00000036550
Slc38a7	ENSMUSG00000036534
Tk2	ENSMUSG00000035824
Cklf	ENSMUSG00000054400
Cmtm4	ENSMUSG00000096188
Dync1li2	ENSMUSG00000035770
Nae1	ENSMUSG00000031878
Pdp2	ENSMUSG00000048371
Cbfb	ENSMUSG00000031885
E2f4	ENSMUSG00000014859
Tmem208	ENSMUSG00000014856
Atp6v0d1	ENSMUSG00000013160
Ctcf	ENSMUSG00000005698
Acd	ENSMUSG00000038000
Pard6a	ENSMUSG00000005699
Enkd1	ENSMUSG00000013155
Gfod2	ENSMUSG00000013150
Ranbp10	ENSMUSG00000037415
Cenpt	ENSMUSG00000036672
Thap11	ENSMUSG00000036442
Nutf2	ENSMUSG00000008450
Edc4	ENSMUSG00000036270
Pskh1	ENSMUSG00000048310
Dus2	ENSMUSG00000031901
Nfatc3	ENSMUSG00000031902
Slc7a6	ENSMUSG00000031904
Slc7a6os	ENSMUSG00000033106
Prmt7	ENSMUSG00000060098
Zfp90	ENSMUSG00000031907
Cdh3	ENSMUSG00000061048
Cdh1	ENSMUSG00000000303
Tango6	ENSMUSG00000041949
Chtf8	ENSMUSG00000046691
Sntb2	ENSMUSG00000041308
Vps4a	ENSMUSG00000031913
Cog8	ENSMUSG00000031916
Nip7	ENSMUSG00000031917
Terf2	ENSMUSG00000031921
Cyb5b	ENSMUSG00000031924
Nfat5	ENSMUSG00000003847
Nob1	ENSMUSG00000003848
Wwp2	ENSMUSG00000031930
Psmd7	ENSMUSG00000039067
Dhx38	ENSMUSG00000037993
Txnl4b	ENSMUSG00000031723
Dhodh	ENSMUSG00000031730
Ist1	ENSMUSG00000031729
Zfp821	ENSMUSG00000031728
Atxn1l	ENSMUSG00000069895
Ap1g1	ENSMUSG00000031731
Vac14	ENSMUSG00000010936
Sf3b3	ENSMUSG00000033732
Cog4	ENSMUSG00000031753
Ddx19a	ENSMUSG00000015023
Pdpr	ENSMUSG00000033624
Glg1	ENSMUSG00000003316
Rfwd3	ENSMUSG00000033596
Wdr59	ENSMUSG00000031959
Zfp1	ENSMUSG00000055835
Bcar1	ENSMUSG00000031955
Cfdp1	ENSMUSG00000031954
Tmem170	ENSMUSG00000031953
Tmem231	ENSMUSG00000031951
Gabarapl2	ENSMUSG00000031950
Kars	ENSMUSG00000031948
Terf2ip	ENSMUSG00000033430
Mon1b	ENSMUSG00000078908
Cmc2	ENSMUSG00000014633
Cenpn	ENSMUSG00000031756
Atmin	ENSMUSG00000047388
Gcsh	ENSMUSG00000034424
Gan	ENSMUSG00000052557
Cmip	ENSMUSG00000034390
Plcg2	ENSMUSG00000034330
Mphosph6	ENSMUSG00000031843
Hsbp1	ENSMUSG00000031839
Mbtps1	ENSMUSG00000031835
Hsdl1	ENSMUSG00000034189
Taf1c	ENSMUSG00000031832
Cotl1	ENSMUSG00000031827
Zdhhc7	ENSMUSG00000031823
Gins2	ENSMUSG00000031821
Emc8	ENSMUSG00000031819
Cox4i1	ENSMUSG00000031818
Mthfsd	ENSMUSG00000031816
Fbxo31	ENSMUSG00000052934
Map1lc3b	ENSMUSG00000031812
Zcchc14	ENSMUSG00000061410
Klhdc4	ENSMUSG00000040263
Zc3h18	ENSMUSG00000017478
Cyba	ENSMUSG00000006519
Mvd	ENSMUSG00000006517
Rnf166	ENSMUSG00000014470
Piezo1	ENSMUSG00000014444
Cdt1	ENSMUSG00000006585
Aprt	ENSMUSG00000006589
Trappc2l	ENSMUSG00000015013
Acsf3	ENSMUSG00000015016
Ankrd11	ENSMUSG00000035569
Rpl13	ENSMUSG00000000740
Chmp1a	ENSMUSG00000000743
Cdk10	ENSMUSG00000033862
Fanca	ENSMUSG00000032815
Tcf25	ENSMUSG00000001472
Afg3l1	ENSMUSG00000031967
Gas8	ENSMUSG00000040220
Rhou	ENSMUSG00000039960
Rab4a	ENSMUSG00000019478
Acta1	ENSMUSG00000031972
Nup133	ENSMUSG00000039509
Abcb10	ENSMUSG00000031974
Taf5l	ENSMUSG00000038697
Urb2	ENSMUSG00000031976
Cog2	ENSMUSG00000031979
Ttc13	ENSMUSG00000037300
Arv1	ENSMUSG00000031982
Gnpat	ENSMUSG00000031985
Exoc8	ENSMUSG00000074030
Egln1	ENSMUSG00000031987
Tsnax	ENSMUSG00000056820
Kcnk1	ENSMUSG00000033998
Coa6	ENSMUSG00000051671
Irf2bp2	ENSMUSG00000051495
Tomm20	ENSMUSG00000093904
Rbm34	ENSMUSG00000033931
Itgb1	ENSMUSG00000025809
Oxct1	ENSMUSG00000022186
Rpl37	ENSMUSG00000041841
Prkaa1	ENSMUSG00000050697
Rictor	ENSMUSG00000050310
Lifr	ENSMUSG00000054263
Wdr70	ENSMUSG00000039828
Nup155	ENSMUSG00000022142
Nadk2	ENSMUSG00000022253
Lmbrd2	ENSMUSG00000039704
Dnajc21	ENSMUSG00000044224
Brix1	ENSMUSG00000022247
Rad1	ENSMUSG00000022248
Rai14	ENSMUSG00000022246
Tars	ENSMUSG00000022241
Zfr	ENSMUSG00000022201
Mtmr12	ENSMUSG00000039458
Golph3	ENSMUSG00000022200
Drosha	ENSMUSG00000022191
Basp1	ENSMUSG00000045763
Myo10	ENSMUSG00000022272
Zfp622	ENSMUSG00000052253
Otulin	ENSMUSG00000046034
Trio	ENSMUSG00000022263
Dap	ENSMUSG00000039168
March6	ENSMUSG00000039100
Sdc2	ENSMUSG00000022261
Mtdh	ENSMUSG00000022255
Laptm4b	ENSMUSG00000022257
Rpl30	ENSMUSG00000058600
Pop1	ENSMUSG00000022325
Stk3	ENSMUSG00000022329
Cox6c	ENSMUSG00000014313
Rnf19a	ENSMUSG00000022280
Ankrd46	ENSMUSG00000048307
Ywhaz	ENSMUSG00000022285
Zfp706	ENSMUSG00000062397
Grhl2	ENSMUSG00000022286
Ubr5	ENSMUSG00000037487
Klf10	ENSMUSG00000037465
Azin1	ENSMUSG00000037458
Atp6v1c1	ENSMUSG00000022295
Cthrc1	ENSMUSG00000054196
Slc25a32	ENSMUSG00000022299
Dcaf13	ENSMUSG00000022300
Oxr1	ENSMUSG00000022307
Emc2	ENSMUSG00000022337
Nudcd1	ENSMUSG00000038736
Eny2	ENSMUSG00000022338
Ebag9	ENSMUSG00000022339
Eif3h	ENSMUSG00000022312
Utp23	ENSMUSG00000022313
Med30	ENSMUSG00000038622
Ext1	ENSMUSG00000061731
Taf2	ENSMUSG00000037343
Dscc1	ENSMUSG00000022422
Deptor	ENSMUSG00000022419
Mrpl13	ENSMUSG00000022370
Mtbp	ENSMUSG00000022369
Derl1	ENSMUSG00000022365
Tbc1d31	ENSMUSG00000022364
Zhx1	ENSMUSG00000022361
Atad2	ENSMUSG00000022360
Wdyhv1	ENSMUSG00000022359
Tmem65	ENSMUSG00000062373
Rnf139	ENSMUSG00000037075
Tatdn1	ENSMUSG00000050891
Ndufb9	ENSMUSG00000022354
Mtss1	ENSMUSG00000022353
Sqle	ENSMUSG00000022351
Nsmce2	ENSMUSG00000059586
Trib1	ENSMUSG00000032501
Myc	ENSMUSG00000022346
Fam49b	ENSMUSG00000022378
Asap1	ENSMUSG00000022377
Efr3a	ENSMUSG00000015002
Phf20l1	ENSMUSG00000072501
Khdrbs3	ENSMUSG00000022332
Chrac1	ENSMUSG00000068391
Ago2	ENSMUSG00000036698
Ptk2	ENSMUSG00000022607
Ly6e	ENSMUSG00000022587
Zfp41	ENSMUSG00000047003
Zc3h3	ENSMUSG00000075600
Eef1d	ENSMUSG00000055762
Tsta3	ENSMUSG00000022570
Zfp623	ENSMUSG00000050846
Plec	ENSMUSG00000022565
Grina	ENSMUSG00000022564
Exosc4	ENSMUSG00000034259
Gpaa1	ENSMUSG00000022561
Cyc1	ENSMUSG00000022551
Sharpin	ENSMUSG00000022552
Maf1	ENSMUSG00000022553
Hgh1	ENSMUSG00000022554
Bop1	ENSMUSG00000022557
Hsf1	ENSMUSG00000022556
Dgat1	ENSMUSG00000022555
Fbxl6	ENSMUSG00000022559
Slc52a2	ENSMUSG00000022560
Adck5	ENSMUSG00000022550
Cpsf1	ENSMUSG00000034022
Slc39a4	ENSMUSG00000063354
Tonsl	ENSMUSG00000059323
Kifc2	ENSMUSG00000004187
Ppp1r16a	ENSMUSG00000033819
Recql4	ENSMUSG00000033762
Lrrc14	ENSMUSG00000033728
Arhgap39	ENSMUSG00000033697
Zfp251	ENSMUSG00000022526
Zfp7	ENSMUSG00000033669
Rpl8	ENSMUSG00000003970
Rbfox2	ENSMUSG00000033565
Myh9	ENSMUSG00000022443
Txn2	ENSMUSG00000005354
Foxred2	ENSMUSG00000016552
Eif3d	ENSMUSG00000016554
Tst	ENSMUSG00000044986
Mpst	ENSMUSG00000071711
Gga1	ENSMUSG00000033128
Triobp	ENSMUSG00000033088
H1f0	ENSMUSG00000096210
Gcat	ENSMUSG00000006378
Ankrd54	ENSMUSG00000033055
Eif3l	ENSMUSG00000033047
Polr2f	ENSMUSG00000033020
Pick1	ENSMUSG00000068206
Pla2g6	ENSMUSG00000042632
Tmem184b	ENSMUSG00000009035
Ddx17	ENSMUSG00000055065
Cby1	ENSMUSG00000022428
Tomm22	ENSMUSG00000022427
Josd1	ENSMUSG00000022426
Gtpbp1	ENSMUSG00000042535
Cbx7	ENSMUSG00000053411
Rpl3	ENSMUSG00000060036
Mief1	ENSMUSG00000022412
Atf4	ENSMUSG00000042406
Rps19bp1	ENSMUSG00000051518
Tnrc6b	ENSMUSG00000047888
Adsl	ENSMUSG00000022407
Sgsm3	ENSMUSG00000042303
Slc25a17	ENSMUSG00000022404
St13	ENSMUSG00000022403
Xpnpep3	ENSMUSG00000022401
Rbx1	ENSMUSG00000022400
Ep300	ENSMUSG00000055024
Rangap1	ENSMUSG00000022391
Tob2	ENSMUSG00000048546
Phf5a	ENSMUSG00000061360
Polr3h	ENSMUSG00000022476
Pmm1	ENSMUSG00000022474
Ccdc134	ENSMUSG00000068114
Srebf2	ENSMUSG00000022463
Cenpm	ENSMUSG00000068101
Smdt1	ENSMUSG00000022452
Ndufa6	ENSMUSG00000022450
Tcf20	ENSMUSG00000041852
Rrp7a	ENSMUSG00000018040
Cyb5r3	ENSMUSG00000018042
Pacsin2	ENSMUSG00000016664
Mcat	ENSMUSG00000048755
Tspo	ENSMUSG00000041736
Ttll12	ENSMUSG00000016757
Sult4a1	ENSMUSG00000018865
Samm50	ENSMUSG00000022437
Parvb	ENSMUSG00000022438
Prr5	ENSMUSG00000036106
Nup50	ENSMUSG00000016619
Fam118a	ENSMUSG00000022434
Fbln1	ENSMUSG00000006369
Atxn10	ENSMUSG00000016541
Cdpf1	ENSMUSG00000064284
Gtse1	ENSMUSG00000022385
Trmu	ENSMUSG00000022386
Tbc1d22a	ENSMUSG00000051864
Brd1	ENSMUSG00000022387
Zbed4	ENSMUSG00000034333
Creld2	ENSMUSG00000023272
Pim3	ENSMUSG00000035828
Tubgcp6	ENSMUSG00000051786
Mapk12	ENSMUSG00000022610
Dennd6b	ENSMUSG00000015377
Sbf1	ENSMUSG00000036529
Lmf2	ENSMUSG00000022614
Ncaph2	ENSMUSG00000008690
Chkb	ENSMUSG00000022617
Rabl2	ENSMUSG00000022621
Alg10b	ENSMUSG00000075470
Kif21a	ENSMUSG00000022629
Gxylt1	ENSMUSG00000036197
Yaf2	ENSMUSG00000022634
Zcrb1	ENSMUSG00000022635
Pphln1	ENSMUSG00000036167
Prickle1	ENSMUSG00000036158
Twf1	ENSMUSG00000022451
Ano6	ENSMUSG00000064210
Arid2	ENSMUSG00000033237
Scaf11	ENSMUSG00000033228
Slc38a1	ENSMUSG00000023169
Pced1b	ENSMUSG00000044250
Rpap3	ENSMUSG00000022466
Tmem106c	ENSMUSG00000052369
Asb8	ENSMUSG00000048175
Kansl2	ENSMUSG00000022992
Cacnb3	ENSMUSG00000003352
Ddx23	ENSMUSG00000003360
Fkbp11	ENSMUSG00000003355
Arf3	ENSMUSG00000051853
Kmt2d	ENSMUSG00000048154
Rhebl1	ENSMUSG00000023755
Lmbr1l	ENSMUSG00000022999
Tuba1a	ENSMUSG00000072235
Tuba1c	ENSMUSG00000043091
Troap	ENSMUSG00000032783
Spats2	ENSMUSG00000051934
Mcrs1	ENSMUSG00000037570
Prpf40b	ENSMUSG00000023007
Tmbim6	ENSMUSG00000023010
Bcdin3d	ENSMUSG00000037525
Smarcd1	ENSMUSG00000023018
Cox14	ENSMUSG00000023020
Lima1	ENSMUSG00000023022
Dip2b	ENSMUSG00000023026
Atf1	ENSMUSG00000023027
Tfcp2	ENSMUSG00000009733
Dazap2	ENSMUSG00000000346
Smagp	ENSMUSG00000053559
Fignl2	ENSMUSG00000095440
Atg101	ENSMUSG00000037204
Krt8	ENSMUSG00000049382
Eif4b	ENSMUSG00000058655
Spryd3	ENSMUSG00000036966
Csad	ENSMUSG00000023044
Zfp740	ENSMUSG00000046897
Rarg	ENSMUSG00000001288
Mfsd5	ENSMUSG00000045665
Espl1	ENSMUSG00000058290
Myg1	ENSMUSG00000001285
Aaas	ENSMUSG00000036678
Pcbp2	ENSMUSG00000056851
Map3k12	ENSMUSG00000023050
Tarbp2	ENSMUSG00000023051
Atf7	ENSMUSG00000099083
Atp5g2	ENSMUSG00000062683
Calcoco1	ENSMUSG00000023055
Copz1	ENSMUSG00000060992
Zfp385a	ENSMUSG00000000552
Itga5	ENSMUSG00000000555
Ppp1r1a	ENSMUSG00000022490
Cul2	ENSMUSG00000024231
Bambi	ENSMUSG00000024232
Mtpap	ENSMUSG00000024234
Svil	ENSMUSG00000024236
Arhgap12	ENSMUSG00000041225
Epc1	ENSMUSG00000024240
Rab18	ENSMUSG00000073639
Mpp7	ENSMUSG00000057440
Wac	ENSMUSG00000024283
Ccny	ENSMUSG00000024286
Colec12	ENSMUSG00000036103
Thoc1	ENSMUSG00000024287
Rock1	ENSMUSG00000024290
Greb1l	ENSMUSG00000042942
Esco1	ENSMUSG00000024293
Snrpd1	ENSMUSG00000002477
Mib1	ENSMUSG00000024294
Riok3	ENSMUSG00000024404
Npc1	ENSMUSG00000024413
Osbpl1a	ENSMUSG00000044252
Impact	ENSMUSG00000024423
Ss18	ENSMUSG00000037013
Taf4b	ENSMUSG00000054321
Cdh2	ENSMUSG00000024304
Dsg2	ENSMUSG00000044393
B4galt6	ENSMUSG00000056124
Trappc8	ENSMUSG00000033382
Rnf138	ENSMUSG00000024317
Mapre2	ENSMUSG00000024277
Zfp397	ENSMUSG00000024276
Ino80c	ENSMUSG00000047989
Galnt1	ENSMUSG00000000420
Rprd1a	ENSMUSG00000040446
Slc39a6	ENSMUSG00000024270
Elp2	ENSMUSG00000024271
Tpgs2	ENSMUSG00000024269
Slc25a46	ENSMUSG00000024259
Sap130	ENSMUSG00000024260
Ammecr1l	ENSMUSG00000041915
Polr2d	ENSMUSG00000024258
Wdr33	ENSMUSG00000024400
Iws1	ENSMUSG00000024384
Ercc3	ENSMUSG00000024382
Bin1	ENSMUSG00000024381
Wdr36	ENSMUSG00000038299
Stard4	ENSMUSG00000024378
Nrep	ENSMUSG00000042834
Apc	ENSMUSG00000005871
Srp19	ENSMUSG00000014504
Reep5	ENSMUSG00000005873
Fam13b	ENSMUSG00000036501
Cdc23	ENSMUSG00000024370
Fam53c	ENSMUSG00000034300
Kdm3b	ENSMUSG00000038773
Etf1	ENSMUSG00000024360
Hspa9	ENSMUSG00000024359
Ctnna1	ENSMUSG00000037815
Matr3	ENSMUSG00000037236
Paip2	ENSMUSG00000037058
Slc23a1	ENSMUSG00000024354
Spata24	ENSMUSG00000024352
Dnajc18	ENSMUSG00000024350
Ube2d2a	ENSMUSG00000091896
Pura	ENSMUSG00000043991
Ankhd1	ENSMUSG00000024483
Sra1	ENSMUSG00000006050
Slc35a4	ENSMUSG00000033272
Ndufa2	ENSMUSG00000014294
Ik	ENSMUSG00000024474
Wdr55	ENSMUSG00000042660
Hars	ENSMUSG00000001380
Hars2	ENSMUSG00000019143
Taf7	ENSMUSG00000051316
Hdac3	ENSMUSG00000024454
Pcdh1	ENSMUSG00000051375
Rnf14	ENSMUSG00000060450
Gnpda1	ENSMUSG00000052102
Ndfip1	ENSMUSG00000024425
Spry4	ENSMUSG00000024427
Yipf5	ENSMUSG00000024487
Prelid2	ENSMUSG00000056671
Lars	ENSMUSG00000024493
Rbm27	ENSMUSG00000024491
Tcerg1	ENSMUSG00000024498
Dcp2	ENSMUSG00000024472
Pggt1b	ENSMUSG00000024477
Ccdc112	ENSMUSG00000071855
Fem1c	ENSMUSG00000033319
Tmed7	ENSMUSG00000033184
Eif1a	ENSMUSG00000057561
Atg12	ENSMUSG00000032905
Ap3s1	ENSMUSG00000024480
Commd10	ENSMUSG00000042705
Sema6a	ENSMUSG00000019647
Dtwd2	ENSMUSG00000024505
Dmxl1	ENSMUSG00000037416
Tnfaip8	ENSMUSG00000062210
Hsd17b4	ENSMUSG00000024507
Srfbp1	ENSMUSG00000024528
Snx2	ENSMUSG00000034484
Snx24	ENSMUSG00000024535
Ppic	ENSMUSG00000024538
Cep120	ENSMUSG00000048799
Csnk1g3	ENSMUSG00000073563
Gramd3	ENSMUSG00000001700
Aldh7a1	ENSMUSG00000053644
Phax	ENSMUSG00000008301
Lmnb1	ENSMUSG00000024590
Prrc1	ENSMUSG00000024594
Slc12a2	ENSMUSG00000024597
Isoc1	ENSMUSG00000024601
Dctn4	ENSMUSG00000024603
Rbm22	ENSMUSG00000024604
Rps14	ENSMUSG00000024608
Hmgxb3	ENSMUSG00000024622
Slc26a2	ENSMUSG00000034320
Csnk1a1	ENSMUSG00000024576
Pcyox1l	ENSMUSG00000024579
Grpel2	ENSMUSG00000024580
Fbxo38	ENSMUSG00000042211
Napg	ENSMUSG00000024581
Txnl1	ENSMUSG00000024583
Wdr7	ENSMUSG00000040560
Fech	ENSMUSG00000024588
Nars	ENSMUSG00000024587
Sec11c	ENSMUSG00000024516
Pmaip1	ENSMUSG00000024521
Impa2	ENSMUSG00000024525
Tubb6	ENSMUSG00000001473
Afg3l2	ENSMUSG00000024527
Cep76	ENSMUSG00000073542
Psmg2	ENSMUSG00000024537
Ptpn2	ENSMUSG00000024539
Seh1l	ENSMUSG00000079614
Cep192	ENSMUSG00000024542
Fam210a	ENSMUSG00000038121
Rnmt	ENSMUSG00000009535
Mex3c	ENSMUSG00000037253
Smad4	ENSMUSG00000024515
Me2	ENSMUSG00000024556
Mapk4	ENSMUSG00000024558
Ska1	ENSMUSG00000036223
Cxxc1	ENSMUSG00000024560
Mbd1	ENSMUSG00000024561
Acaa2	ENSMUSG00000036880
Rpl17	ENSMUSG00000062328
Dym	ENSMUSG00000035765
Smad7	ENSMUSG00000025880
Smad2	ENSMUSG00000024563
Ier3ip1	ENSMUSG00000090000
Hdhd2	ENSMUSG00000025421
Katnal2	ENSMUSG00000025420
Pias2	ENSMUSG00000025423
Haus1	ENSMUSG00000041840
Pard6g	ENSMUSG00000056214
Adnp2	ENSMUSG00000053950
Rbfa	ENSMUSG00000024570
Txnl4a	ENSMUSG00000057130
Ctdp1	ENSMUSG00000033323
Atp9b	ENSMUSG00000024566
Sall3	ENSMUSG00000024565
Zfp236	ENSMUSG00000041258
Zfp516	ENSMUSG00000058881
Cndp2	ENSMUSG00000024644
Cyb5a	ENSMUSG00000024646
Tmx3	ENSMUSG00000024614
Lypla1	ENSMUSG00000025903
Tcea1	ENSMUSG00000033813
Pcmtd1	ENSMUSG00000051285
Rrs1	ENSMUSG00000061024
Vcpip1	ENSMUSG00000045210
Sgk3	ENSMUSG00000025915
Cops5	ENSMUSG00000025917
Cspp1	ENSMUSG00000056763
Arfgef1	ENSMUSG00000067851
Ncoa2	ENSMUSG00000005886
Tram1	ENSMUSG00000025935
Lactb2	ENSMUSG00000025937
Terf1	ENSMUSG00000025925
Rdh10	ENSMUSG00000025921
Stau2	ENSMUSG00000025920
Ube2w	ENSMUSG00000025939
Tmem70	ENSMUSG00000025940
Mcm3	ENSMUSG00000041859
Smap1	ENSMUSG00000026155
Fam135a	ENSMUSG00000026153
Lmbrd1	ENSMUSG00000073725
Phf3	ENSMUSG00000048874
Ptp4a1	ENSMUSG00000026064
Prim2	ENSMUSG00000026134
Rab23	ENSMUSG00000004768
Bag2	ENSMUSG00000042215
Zfp451	ENSMUSG00000042197
Dst	ENSMUSG00000026131
Ccdc115	ENSMUSG00000042111
Imp4	ENSMUSG00000026127
Ptpn18	ENSMUSG00000026126
Hs6st1	ENSMUSG00000045216
Kansl3	ENSMUSG00000010453
Lman2l	ENSMUSG00000001143
Cnnm3	ENSMUSG00000001138
Ankrd39	ENSMUSG00000079610
Sema4c	ENSMUSG00000026121
Cox5b	ENSMUSG00000061518
Inpp4a	ENSMUSG00000026113
Coa5	ENSMUSG00000026112
Unc50	ENSMUSG00000026111
Mitd1	ENSMUSG00000026088
Mrpl30	ENSMUSG00000026087
Txndc9	ENSMUSG00000058407
Eif5b	ENSMUSG00000026083
Rev1	ENSMUSG00000026082
Aff3	ENSMUSG00000037138
Rpl31	ENSMUSG00000073702
Rnf149	ENSMUSG00000048234
Map4k4	ENSMUSG00000026074
Mrps9	ENSMUSG00000060679
Uxs1	ENSMUSG00000057363
Tpp2	ENSMUSG00000041763
Tex30	ENSMUSG00000026049
Bivm	ENSMUSG00000041684
Ercc5	ENSMUSG00000026048
Nabp1	ENSMUSG00000026107
Myo1b	ENSMUSG00000018417
Gls	ENSMUSG00000026103
Pms1	ENSMUSG00000026098
Ormdl1	ENSMUSG00000026097
Asnsd1	ENSMUSG00000026095
Stk17b	ENSMUSG00000026094
Pgap1	ENSMUSG00000073678
Sf3b1	ENSMUSG00000025982
Coq10b	ENSMUSG00000025981
Hspd1	ENSMUSG00000025980
Hspe1	ENSMUSG00000073676
Mob4	ENSMUSG00000025979
Mars2	ENSMUSG00000046994
Tyw5	ENSMUSG00000048495
Bzw1	ENSMUSG00000051223
Clk1	ENSMUSG00000026034
Ppil3	ENSMUSG00000026035
Nif3l1	ENSMUSG00000026036
Orc2	ENSMUSG00000026037
Fam126b	ENSMUSG00000038174
Cflar	ENSMUSG00000026031
Trak2	ENSMUSG00000026028
Tmem237	ENSMUSG00000038079
Als2	ENSMUSG00000026024
Fzd7	ENSMUSG00000041075
Sumo1	ENSMUSG00000026021
Nop58	ENSMUSG00000026020
Bmpr2	ENSMUSG00000067336
Fam117b	ENSMUSG00000041040
Wdr12	ENSMUSG00000026019
Nbeal1	ENSMUSG00000073664
Cyp20a1	ENSMUSG00000049439
Abi2	ENSMUSG00000026782
Raph1	ENSMUSG00000026014
Ndufs1	ENSMUSG00000025968
Eef1b2	ENSMUSG00000025967
Zdbf2	ENSMUSG00000027520
Klf7	ENSMUSG00000025959
Creb1	ENSMUSG00000025958
Mettl21a	ENSMUSG00000025956
Ccnyl1	ENSMUSG00000070871
Idh1	ENSMUSG00000025950
Pikfyve	ENSMUSG00000025949
Rpe	ENSMUSG00000026005
Acadl	ENSMUSG00000026003
Lancl1	ENSMUSG00000026000
Atic	ENSMUSG00000026192
Fn1	ENSMUSG00000026193
Mreg	ENSMUSG00000039395
Pecr	ENSMUSG00000026189
Smarcal1	ENSMUSG00000039354
Rpl37a	ENSMUSG00000046330
Igfbp2	ENSMUSG00000039323
Aamp	ENSMUSG00000006299
Pnkd	ENSMUSG00000026179
Zfp142	ENSMUSG00000026135
Bcs1l	ENSMUSG00000026172
Rnf25	ENSMUSG00000026171
Ttll4	ENSMUSG00000033257
Nhej1	ENSMUSG00000026162
Cnppd1	ENSMUSG00000033159
Zfand2b	ENSMUSG00000026197
Abcb6	ENSMUSG00000026198
Atg9a	ENSMUSG00000033124
Ankzf1	ENSMUSG00000026199
Stk16	ENSMUSG00000026201
Tuba4a	ENSMUSG00000026202
Speg	ENSMUSG00000026207
Chpf	ENSMUSG00000032997
Obsl1	ENSMUSG00000026211
Stk11ip	ENSMUSG00000026213
Epha4	ENSMUSG00000026235
Farsb	ENSMUSG00000026245
Acsl3	ENSMUSG00000032883
Utp14b	ENSMUSG00000079470
Ap1s3	ENSMUSG00000054702
Wdfy1	ENSMUSG00000073643
Mrpl44	ENSMUSG00000026248
Cul3	ENSMUSG00000004364
Mff	ENSMUSG00000026150
Agfg1	ENSMUSG00000026159
Cab39	ENSMUSG00000036707
Psmd1	ENSMUSG00000026229
Armc9	ENSMUSG00000062590
B3gnt7	ENSMUSG00000079445
Ncl	ENSMUSG00000026234
Pde6d	ENSMUSG00000026239
Dis3l2	ENSMUSG00000053333
Eif4e2	ENSMUSG00000026254
Gigyf2	ENSMUSG00000048000
Atg16l1	ENSMUSG00000026289
Dgkd	ENSMUSG00000070738
Usp40	ENSMUSG00000005501
Hjurp	ENSMUSG00000044783
Arl4c	ENSMUSG00000049866
Sh3bp4	ENSMUSG00000036206
Agap1	ENSMUSG00000055013
Lrrfip1	ENSMUSG00000026305
Ube2f	ENSMUSG00000034343
Scly	ENSMUSG00000026307
Ilkap	ENSMUSG00000026309
Traf3ip1	ENSMUSG00000034292
Ndufa10	ENSMUSG00000026260
